date,portfolio_return,turnover,cum_return
2024-01-04,0.09651720619390912,0.5000000000000001,0.09751720619390913
2024-01-05,0.07789870113656068,0.9500000000000005,0.18410988823763552
2024-01-08,0.0381558755170785,0.8500000000000004,0.23047474762000997
2024-01-11,0.18355251226044705,0.9500000000000005,0.45756195356632223
2024-01-12,0.1475327216633666,1.0000000000000004,0.6740575975225016
2024-01-15,0.19307630512817847,0.9500000000000005,0.9989525106214239
2024-01-18,0.0723490552363748,0.9000000000000005,1.145573788737885
2024-01-19,0.0598059208699694,0.7500000000000003,1.2760373787565613
2024-01-22,0.30790256458760284,0.9500000000000005,1.9791111621517086
2024-01-25,0.18622495243838988,0.8500000000000004,2.536875107794239
2024-01-26,0.1364401130817981,0.8500000000000004,3.0229836225656763
2024-01-29,0.08873113868867658,0.9500000000000005,3.3839705239443916
