date,portfolio_return,turnover,cum_return
2024-01-04,0.039001995041595086,0.5000000000000001,0.04000199504159507
2024-01-05,0.13405956437899483,0.9500000000000005,0.18046421144519842
2024-01-08,0.3113756369247972,0.9000000000000005,0.5492124713623208
2024-01-11,0.18009093676994803,0.9500000000000005,0.8297608090570097
2024-01-12,0.03540935489843139,0.8500000000000004,0.8963812197332073
2024-01-15,0.037089568692229576,0.9500000000000005,0.9686135624688894
2024-01-18,0.06193396949602678,0.8500000000000004,1.0925062283587708
2024-01-19,0.19505407017206444,0.9000000000000005,1.502750591288903
2024-01-22,0.22007395028446342,0.9000000000000005,2.0560435510819173
2024-01-25,0.19199927145627757,0.9500000000000005,2.6458577299793826
2024-01-26,0.14476039195695892,0.8500000000000004,3.177279381720486
2024-01-29,0.16622513726483845,0.9000000000000005,3.875825499722273
