date,portfolio_return,turnover,cum_return
2024-01-04,0.12160895835121246,0.5000000000000001,0.12360895835121255
2024-01-05,0.029752164242309864,1.0000000000000004,0.15928597454091098
2024-01-08,0.14877595773747238,0.8500000000000004,0.3340784276439357
2024-01-11,0.07039942747161697,0.8500000000000004,0.4306649420075914
2024-01-12,0.03421486497888813,0.9000000000000005,0.4824762797124251
2024-01-15,0.12826853294884044,0.8000000000000004,0.6755962898020176
2024-01-18,0.06517640653701258,0.9500000000000005,0.788156827357668
2024-01-19,0.18674263039517158,0.9500000000000005,1.125658250512239
2024-01-22,0.20646039411920367,0.9000000000000005,1.5687738071767572
2024-01-25,0.3167735076116151,0.7000000000000003,2.3876308439513347
2024-01-26,0.0803590902471203,0.9500000000000005,2.666633038352251
2024-01-29,0.19748973126822472,0.9000000000000005,3.3980886778323356
